Unnamed: 0,CID,OdorName,CAS,CanonicalSMILES,MolecularWeight,Odor dilution,EDIBLE,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA/URINOUS,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL,HOW STRONG IS THE SMELL?,HOW PLEASANT IS THE SMELL?,HOW FAMILIAR IS THE SMELL?
292,10886,Amyl hexanoate,540-07-8,CCCCCC(=O)OCCCCC,186.29,1/10,46.0,20.857142857142858,37.45454545454545,45.69230769230769,13.0,1.0,20.857142857142858,8.125,27.529411764705884,15.8,32.38461538461539,18.0,37.53846153846154,10.125,35.833333333333336,10.714285714285714,13.833333333333334,27.0,31.9,38.78260869565217,67.33333333333333,44.57407407407408,39.0925925925926
293,10890,Amyl butyrate,540-18-1,CCCCCOC(=O)CCC,158.24,"1/1,000",30.6,25.571428571428573,37.61111111111112,37.36363636363637,1.0,23.75,26.77777777777778,34.6,28.63636363636364,9.333333333333334,16.666666666666668,29.166666666666668,23.0,18.33333333333333,17.5,2.6666666666666665,1.0,34.0,24.6,27.133333333333333,59.24,55.82,51.74
293,10890,Amyl butyrate,540-18-1,CCCCCOC(=O)CCC,158.24,"1/100,000",,13.0,14.8,,29.0,71.0,17.0,17.75,24.0,6.0,27.0,25.0,33.25,9.666666666666666,14.0,6.5,18.5,23.33333333333333,5.333333333333333,26.8,20.77777777777778,47.72222222222222,32.94444444444444
294,10895,Isobutyl propionate,540-42-1,CCC(=O)OCC(C)C,130.18,"1/1,000",40.9375,25.8,42.766666666666666,30.0,37.75,39.5,22.428571428571427,10.0,24.11111111111111,19.8,25.375,18.0,23.22222222222222,5.666666666666667,16.333333333333332,11.0,4.5,10.6,25.0,33.72222222222222,57.265306122448976,58.55102040816327,47.97959183673469
294,10895,Isobutyl propionate,540-42-1,CCC(=O)OCC(C)C,130.18,"1/100,000",43.0,28.0,20.857142857142858,3.5,20.0,47.5,8.555555555555555,9.333333333333334,21.2,8.4,12.5,6.25,30.25,21.6,20.33333333333333,6.5,19.0,18.071428571428573,24.8,20.7,31.45945945945946,47.78378378378378,40.972972972972975
295,62572,ethyl-3-hydroxybutyrate,5405-41-4,CCOC(=O)CC(C)O,132.16,"1/1,000",34.035714285714285,47.64705882352941,42.65853658536585,29.133333333333333,,,24.55555555555556,35.0,82.0,8.0,54.0,30.2,3.0,23.0,,47.0,6.0,23.0,50.41666666666666,36.71428571428572,58.06382978723404,75.42553191489361,61.95744680851064
295,62572,ethyl-3-hydroxybutyrate,5405-41-4,CCOC(=O)CC(C)O,132.16,"1/100,000",32.57142857142857,1.0,18.83333333333333,4.0,14.25,29.33333333333333,17.0,6.75,23.181818181818183,34.25,23.714285714285715,7.375,33.888888888888886,4.5,28.0,29.8,17.333333333333332,12.25,14.5,31.22222222222222,38.325,42.05,37.375
296,10925,3-Methyl-1-butanethiol,541-31-1,CC(C)CCS,104.22,"1/10,000,000",27.571428571428573,14.666666666666666,22.5,29.0,28.0,41.142857142857146,28.166666666666668,18.666666666666668,40.125,33.90909090909091,33.57142857142857,39.285714285714285,16.0,23.83333333333333,21.4,20.6,23.25,43.75,7.0,22.923076923076923,54.06818181818182,32.02272727272727,46.54545454545455
296,10925,3-Methyl-1-butanethiol,541-31-1,CC(C)CCS,104.22,"1/100,000",41.85714285714285,32.75,7.0,5.0,27.7,35.25,38.7,12.5,47.73333333333333,27.714285714285715,26.6,18.9,42.61904761904762,14.4,21.0,33.0,29.25,9.6,,37.4,88.30909090909091,13.272727272727272,54.63636363636363
297,104721,"2-Acetyl-3,5(6)-dimethylpyrazine",54300-08-2,CC1=CN=C(C(=N1)C)C(=O)C,150.18,"1/1,000",21.666666666666668,22.08333333333333,20.4,1.0,13.666666666666666,17.571428571428573,17.8,19.0,25.615384615384617,29.20833333333333,27.666666666666668,27.07692307692308,18.55555555555556,19.875,16.692307692307693,33.666666666666664,23.4,16.857142857142858,6.666666666666667,24.227272727272727,85.43636363636364,31.545454545454547,58.61818181818182
297,104721,"2-Acetyl-3,5(6)-dimethylpyrazine",54300-08-2,CC1=CN=C(C(=N1)C)C(=O)C,150.18,"1/100,000",23.09523809523809,30.73333333333333,32.8,1.0,1.0,11.5,21.0,26.571428571428573,27.09090909090909,27.22222222222222,22.4,21.5,31.07692307692308,19.0,5.666666666666667,45.285714285714285,30.727272727272727,10.25,17.0,27.90909090909091,65.09615384615384,49.42307692307692,58.09615384615385
298,21648,4-(4-Hydroxyphenyl)-2-butanone,5471-51-2,CC(=O)CCC1=CC=C(C=C1)O,164.2,"1/1,000",16.09090909090909,29.33333333333333,23.74074074074074,15.909090909090908,1.0,7.5,25.0,28.857142857142858,19.25,25.0,23.125,28.7,9.714285714285714,30.0,9.142857142857142,9.0,24.75,26.2,25.166666666666668,27.444444444444443,46.30612244897959,50.59183673469388,46.142857142857146
298,21648,4-(4-Hydroxyphenyl)-2-butanone,5471-51-2,CC(=O)CCC1=CC=C(C=C1)O,164.2,1/10,37.5,9.8,27.0625,18.142857142857142,42.0,44.5,24.125,13.0,27.83333333333333,33.0,6.2,29.875,28.0,25.33333333333333,8.166666666666666,20.5,11.25,11.0,32.8,28.3125,50.208333333333336,49.645833333333336,40.083333333333336
299,62089,(±)-4-Methyloctanoic acid,54947-74-9,CCCCC(C)CCC(=O)O,158.24,"1/1,000",20.0,28.0,22.666666666666668,2.0,15.333333333333334,30.25,36.375,20.0,33.30769230769231,30.8,22.363636363636363,33.0,26.05555555555556,34.92857142857143,28.363636363636363,13.375,33.857142857142854,3.5,18.0,34.26315789473684,67.17647058823529,28.980392156862745,48.588235294117645
299,62089,(±)-4-Methyloctanoic acid,54947-74-9,CCCCC(C)CCC(=O)O,158.24,1/10,3.0,4.0,17.0,20.0,31.666666666666668,18.25,31.77777777777778,28.666666666666668,29.94736842105263,23.133333333333333,27.53846153846154,16.545454545454547,25.678571428571427,30.33333333333333,9.0,20.22222222222222,25.33333333333333,18.0,21.5,47.61538461538461,72.46296296296296,27.444444444444443,41.7037037037037
300,11086,2-Aminoacetophenone,551-93-9,CC(=O)C1=CC=CC=C1N,135.16,"1/1,000",39.25,33.333333333333336,39.0625,22.6,,27.0,29.9,27.714285714285715,18.33333333333333,25.25,24.444444444444443,37.5,26.916666666666668,24.75,20.0,32.5,41.0,14.0,40.5,38.55555555555556,71.87272727272727,57.45454545454545,54.83636363636364
300,11086,2-Aminoacetophenone,551-93-9,CC(=O)C1=CC=CC=C1N,135.16,"1/100,000",31.6,26.666666666666668,35.42307692307692,28.266666666666666,5.5,5.0,37.4,36.5,16.0,37.0,17.11111111111111,13.444444444444445,22.0,4.5,17.25,13.5,25.4,15.2,16.933333333333334,33.588235294117645,66.73469387755102,58.44897959183673,52.67346938775511
301,11124,Methyl Propionate,554-12-1,CCC(=O)OC,88.11,"1/1,000",34.42857142857143,20.8,33.36842105263158,11.8,19.5,6.5,36.15384615384615,16.833333333333332,22.375,19.6,13.75,28.142857142857142,20.6,34.0,20.428571428571427,17.25,19.875,22.666666666666668,24.8,25.07692307692308,38.73809523809524,55.785714285714285,48.57142857142857
301,11124,Methyl Propionate,554-12-1,CCC(=O)OC,88.11,"1/100,000",31.8,30.666666666666668,25.77777777777778,7.333333333333333,1.0,23.0,17.0,17.75,31.25,24.33333333333333,25.33333333333333,21.8,32.333333333333336,18.0,30.666666666666668,15.333333333333334,12.5,7.4,1.5,22.363636363636363,19.043478260869566,55.69565217391305,32.56521739130435
302,750,Glycine,56-40-6,C(C(=O)O)N,75.07,"1/1,000",59.333333333333336,46.66666666666666,18.8,14.25,16.0,9.0,45.0,55.0,12.0,4.666666666666667,37.66666666666666,28.0,37.0,19.0,55.5,34.0,8.0,48.0,7.666666666666667,49.0,17.85185185185185,53.2962962962963,40.77777777777778
302,750,Glycine,56-40-6,C(C(=O)O)N,75.07,1/10,30.33333333333333,28.33333333333333,36.0,24.63636363636364,20.75,21.0,25.375,22.0,30.166666666666668,22.8,18.55555555555556,31.875,19.5,18.33333333333333,34.5,9.333333333333334,24.666666666666668,8.5,35.09090909090909,32.13333333333333,50.04166666666666,59.4375,47.333333333333336
303,5950,L-Alanine,56-41-7,CC(C(=O)O)N,89.09,"1/1,000",67.0,36.0,27.25,1.0,25.0,45.0,15.666666666666666,28.5,29.375,1.0,17.75,12.333333333333334,15.25,33.25,30.666666666666668,12.0,11.5,13.0,,37.333333333333336,14.714285714285714,45.92857142857143,23.785714285714285
303,5950,L-Alanine,56-41-7,CC(C(=O)O)N,89.09,1/10,35.142857142857146,54.0,26.61111111111111,51.285714285714285,10.0,31.33333333333333,19.571428571428573,25.0,14.857142857142858,23.0,27.0,32.77777777777778,7.428571428571429,12.25,3.0,10.333333333333334,31.75,17.0,29.75,17.0,31.88235294117647,55.6764705882353,40.85294117647059
304,753,glycerol,56-81-5,C(C(CO)O)O,92.09,"1/1,000",69.0,69.0,18.666666666666668,32.0,18.0,34.5,19.0,6.666666666666667,23.0,12.25,15.0,13.75,22.5,10.428571428571429,30.5,36.0,25.2,,34.666666666666664,34.714285714285715,26.77777777777778,42.74074074074074,31.77777777777778
304,753,glycerol,56-81-5,C(C(CO)O)O,92.09,1/10,34.0,,2.0,,27.0,18.0,31.33333333333333,63.16666666666666,30.0,53.0,16.0,,29.25,16.666666666666668,11.0,51.0,35.0,38.2,5.0,37.0,31.1875,48.0625,33.625
305,5960,Aspartic Acid,56-84-8,C(C(C(=O)O)N)C(=O)O,133.1,"1/1,000",64.0,68.0,22.4,3.5,,17.0,12.0,27.0,45.0,15.666666666666666,7.5,23.8,37.55555555555556,49.71428571428572,25.0,24.857142857142858,36.66666666666666,46.0,26.25,27.0,29.70833333333333,34.958333333333336,39.958333333333336
305,5960,Aspartic Acid,56-84-8,C(C(C(=O)O)N)C(=O)O,133.1,1/10,35.5,14.428571428571429,18.83333333333333,15.0,14.333333333333334,21.0,19.5,31.666666666666668,36.30769230769231,28.90909090909091,36.15384615384615,6.75,34.0,23.272727272727277,23.0,22.4,17.88888888888889,7.333333333333333,4.5,31.181818181818183,63.60377358490566,32.113207547169814,46.64150943396226
306,5961,L-Glutamine,56-85-9,C(CC(=O)N)C(C(=O)O)N,146.14,"1/1,000",54.75,31.33333333333333,30.6,12.0,38.0,33.0,31.428571428571427,34.0,32.8,25.0,16.6,4.666666666666667,18.142857142857142,15.4,,10.666666666666666,26.5,40.8,33.5,14.75,29.08333333333333,51.708333333333336,32.583333333333336
306,5961,L-Glutamine,56-85-9,C(CC(=O)N)C(C(=O)O)N,146.14,"1/100,000",25.33333333333333,12.25,18.4,16.666666666666668,32.0,46.0,29.428571428571427,23.5,48.0,12.333333333333334,1.0,12.5,18.5,18.25,46.0,17.0,46.66666666666666,31.0,27.666666666666668,5.333333333333333,18.95833333333333,49.583333333333336,35.75
307,33032,L-Glutamic acid,56-86-0,C(CC(=O)O)C(C(=O)O)N,147.13,"1/1,000",49.0,31.666666666666668,36.2,,27.0,12.0,36.0,56.0,48.8,6.25,14.0,14.0,45.2,17.0,5.0,3.0,28.0,19.0,28.0,12.25,29.789473684210527,47.47368421052632,30.26315789473684
307,33032,L-Glutamic acid,56-86-0,C(CC(=O)O)C(C(=O)O)N,147.13,1/10,63.5,67.5,8.75,2.0,13.0,38.0,30.0,24.2,24.11111111111111,35.625,28.58333333333333,37.2,37.16666666666666,13.4,32.77777777777778,23.33333333333333,53.333333333333336,16.75,27.33333333333333,34.26086956521739,52.68181818181818,37.11363636363637,34.65909090909091
308,5962,L-Lysine,56-87-1,C(CCN)CC(C(=O)O)N,146.19,"1/1,000",28.666666666666668,18.8,20.571428571428573,1.0,13.5,23.8,13.75,24.0,30.214285714285715,25.25,25.142857142857142,41.16666666666666,35.15,28.066666666666663,30.071428571428573,30.22222222222222,28.25,1.0,4.666666666666667,33.18181818181818,59.11764705882353,27.41176470588235,48.94117647058823
308,5962,L-Lysine,56-87-1,C(CCN)CC(C(=O)O)N,146.19,1/10,1.0,7.5,16.625,5.5,21.666666666666668,29.666666666666668,23.0,18.5,31.0,30.785714285714285,28.565217391304348,28.22222222222222,28.94736842105263,35.733333333333334,27.43478260869565,30.31578947368421,30.33333333333333,1.0,17.333333333333332,34.6875,81.66666666666667,18.46296296296296,45.351851851851855
309,5362798,cis-4-Decen-1-ol,57074-37-0,CCCCCC=CCCCO,156.26,"1/1,000",13.8,19.5,39.04545454545455,18.666666666666668,1.0,21.0,31.08333333333333,22.0,27.666666666666668,11.125,14.22222222222222,32.09090909090909,16.23076923076923,19.625,13.5,14.125,8.8,23.75,32.214285714285715,29.03846153846154,65.39622641509433,49.24528301886792,49.84905660377358
309,5362798,cis-4-Decen-1-ol,57074-37-0,CCCCCC=CCCCO,156.26,"1/100,000",25.666666666666668,44.0,21.818181818181817,18.5,,69.0,24.375,35.142857142857146,33.857142857142854,25.666666666666668,37.333333333333336,20.0,27.2,49.4,16.0,28.0,52.8,19.6,31.3,27.428571428571427,29.21212121212121,53.63636363636363,40.333333333333336
310,1030,Propylene glycol,57-55-6,CC(CO)O,76.09,"1/1,000",8.5,24.5,22.33333333333333,2.0,,4.5,7.75,25.0,22.666666666666668,6.666666666666667,13.4,19.75,23.285714285714285,6.5,2.5,3.5,21.5,26.0,3.5,19.857142857142858,10.5,42.5,33.7
310,1030,Propylene glycol,57-55-6,CC(CO)O,76.09,1/10,26.285714285714285,23.25,29.666666666666668,19.33333333333333,1.0,17.0,36.125,28.0,24.0,16.0,22.75,20.33333333333333,23.285714285714285,11.666666666666666,22.0,24.4,14.714285714285714,24.83333333333333,16.5,21.5,45.793103448275865,46.241379310344826,52.241379310344826
311,11419,2-Methylcyclohexanone,583-60-8,CC1CCCCC1=O,112.17,"1/1,000",3.5,6.0,19.666666666666668,8.333333333333334,11.0,24.0,22.571428571428573,22.428571428571427,25.363636363636363,23.384615384615383,24.73684210526316,14.0,23.5,14.142857142857142,31.9375,20.90909090909091,30.571428571428573,5.5,22.666666666666668,41.95454545454545,74.57407407407408,31.55555555555556,49.77777777777778
311,11419,2-Methylcyclohexanone,583-60-8,CC1CCCCC1=O,112.17,"1/100,000",,,32.75,27.0,,15.0,28.5,1.3333333333333333,10.25,19.5,25.0,14.0,21.857142857142858,3.333333333333333,14.0,1.0,16.0,13.666666666666666,14.333333333333334,30.4,12.583333333333334,50.91666666666666,33.416666666666664
312,11428,3-pentanol,584-02-1,CCC(CC)O,88.15,"1/1,000",20.25,14.0,31.4,29.75,16.0,9.75,8.857142857142858,43.42857142857143,29.4,26.166666666666668,28.565217391304348,36.2,22.55555555555556,28.55555555555556,34.0,29.25,9.333333333333334,12.0,15.6,45.0,76.39622641509433,34.0188679245283,58.33962264150944
312,11428,3-pentanol,584-02-1,CCC(CC)O,88.15,"1/100,000",29.5,13.5,27.857142857142858,,28.363636363636363,49.5,25.5,15.333333333333334,50.125,33.666666666666664,33.25,33.666666666666664,34.76923076923077,11.5,10.75,19.714285714285715,16.0,5.5,15.0,24.8,39.41935483870968,33.38709677419355,43.96774193548387
313,11525,4-Methylcyclohexanone,589-92-4,CC1CCC(=O)CC1,112.17,"1/1,000",44.5,32.0,17.555555555555557,23.5,12.0,9.5,27.166666666666668,31.5,24.214285714285715,36.5,24.615384615384617,22.5,30.6,27.83333333333333,47.72727272727273,6.0,30.83333333333333,42.66666666666666,25.285714285714285,32.083333333333336,60.9,36.86,45.96
313,11525,4-Methylcyclohexanone,589-92-4,CC1CCC(=O)CC1,112.17,"1/100,000",20.181818181818183,14.0,31.7,36.27777777777778,4.0,8.0,25.0,14.0,15.5,42.5,21.714285714285715,19.3,11.0,32.0,6.0,3.5,3.333333333333333,5.75,23.0,31.5,32.53846153846154,64.58974358974359,49.17948717948718
314,11527,3-Octanol,589-98-0,CCCCCC(CC)O,130.23,"1/1,000",28.625,12.0,27.0,23.7,1.0,28.0,28.58333333333333,48.85714285714285,38.2,20.5,19.1875,35.166666666666664,29.166666666666668,26.2,35.23076923076923,39.0,35.75,29.666666666666668,8.833333333333334,32.96551724137931,72.03636363636363,38.18181818181818,45.54545454545455
314,11527,3-Octanol,589-98-0,CCCCCC(CC)O,130.23,"1/100,000",63.5,47.66666666666666,19.23076923076923,7.666666666666667,,35.0,22.55555555555556,26.0,21.166666666666668,19.25,23.5,18.25,10.0,11.333333333333334,42.333333333333336,32.333333333333336,21.75,18.5,22.428571428571427,34.666666666666664,26.939393939393938,49.54545454545455,35.878787878787875
315,11529,Butyl Propionate,590-01-2,CCCCOC(=O)CC,130.18,"1/1,000",34.05882352941177,25.1,34.542857142857144,29.42105263157895,7.5,28.5,19.625,22.8,21.142857142857142,22.2,19.692307692307693,32.2,19.25,14.333333333333334,8.875,11.75,3.333333333333333,6.0,33.3,35.04545454545455,61.98076923076923,54.55769230769231,50.57692307692308
315,11529,Butyl Propionate,590-01-2,CCCCOC(=O)CC,130.18,"1/100,000",23.0,,14.5,30.0,45.66666666666666,9.0,20.6,2.6666666666666665,16.857142857142858,7.0,3.25,22.666666666666668,24.8,58.75,17.0,29.25,8.0,47.0,46.25,26.142857142857142,17.962962962962962,46.48148148148148,31.925925925925927
316,62144,2-Furanmethanethiol formate,59020-90-5,C1=COC(=C1)CSC=O,142.18,"1/10,000,000",34.11764705882353,43.375,10.333333333333334,8.0,35.90909090909091,30.8,34.583333333333336,15.0,32.8,32.06666666666667,14.923076923076923,36.64705882352941,32.5,16.0,14.8,30.4,31.77777777777778,22.6,13.2,13.823529411764708,86.94545454545455,24.272727272727277,58.50909090909091
316,62144,2-Furanmethanethiol formate,59020-90-5,C1=COC(=C1)CSC=O,142.18,"1/100,000",16.1,24.571428571428573,19.8,1.0,30.33333333333333,36.8125,24.235294117647054,12.0,31.285714285714285,36.0,34.1,29.53333333333333,37.11111111111112,39.0,38.333333333333336,21.58823529411765,26.2,19.0,7.0,31.0,87.25925925925925,21.53703703703704,54.51851851851852
317,11567,3-Methylcyclohexanone,591-24-2,CC1CCCC(=O)C1,112.17,"1/1,000",22.545454545454547,37.85714285714285,29.647058823529413,34.57142857142857,4.333333333333333,12.666666666666666,24.22222222222222,26.285714285714285,22.142857142857142,29.642857142857142,27.75,20.666666666666668,19.75,15.428571428571429,27.4,9.75,18.571428571428573,28.0,24.0,36.8,70.96296296296296,45.5,53.24074074074074
317,11567,3-Methylcyclohexanone,591-24-2,CC1CCCC(=O)C1,112.17,"1/100,000",37.0,1.0,27.625,3.5,14.333333333333334,15.25,18.75,10.6,10.5,31.6,34.5,7.333333333333333,19.9,23.5,25.142857142857142,33.5,21.285714285714285,33.25,38.4,33.8125,39.32432432432432,41.729729729729726,34.027027027027025
318,11569,m-Anisaldehyde,591-31-1,COC1=CC=CC(=C1)C=O,136.15,"1/1,000",23.90909090909091,34.142857142857146,31.88,43.285714285714285,36.5,44.0,25.923076923076923,48.6,24.8,26.0,22.625,29.11111111111111,33.55555555555556,28.75,21.83333333333333,29.5,33.0,22.0,32.63636363636363,33.291666666666664,48.68627450980392,52.96078431372549,47.3921568627451
318,11569,m-Anisaldehyde,591-31-1,COC1=CC=CC(=C1)C=O,136.15,"1/100,000",25.5,24.666666666666668,24.6,,43.0,76.0,8.666666666666666,9.0,59.0,31.0,1.0,7.75,50.42857142857143,22.0,8.0,25.0,66.66666666666667,68.0,76.0,19.2,12.15,54.05,41.3
319,11583,2-hexanone,591-78-6,CCCCC(=O)C,100.16,"1/1,000",41.66666666666666,28.0,26.73684210526316,23.07692307692308,1.0,34.0,29.5,28.4,29.9,35.285714285714285,35.15,47.875,4.75,36.8,25.77777777777778,26.6,18.666666666666668,8.25,17.857142857142858,33.351351351351354,71.44444444444444,42.22222222222222,57.55555555555556
319,11583,2-hexanone,591-78-6,CCCCC(=O)C,100.16,"1/100,000",20.25,18.33333333333333,31.7,7.5,8.5,27.5,18.4,6.666666666666667,31.166666666666668,40.0,20.5,25.666666666666668,22.09090909090909,17.833333333333332,33.666666666666664,1.0,3.75,5.333333333333333,26.0,14.909090909090908,25.464285714285715,48.642857142857146,31.392857142857142
320,61138,4-Pentenoic acid,591-80-0,C=CCCC(=O)O,100.12,"1/1,000",17.25,1.0,4.0,1.0,24.6,32.666666666666664,15.833333333333334,19.4,34.36666666666667,21.3,23.5625,31.33333333333333,40.88,31.291666666666668,18.615384615384617,36.56666666666667,29.666666666666668,6.0,6.0,24.692307692307693,80.50909090909092,14.10909090909091,48.14545454545455
320,61138,4-Pentenoic acid,591-80-0,C=CCCC(=O)O,100.12,"1/100,000",8.8,34.0,10.666666666666666,1.0,51.5,36.16666666666666,36.0,11.4,28.68,31.55555555555556,22.55555555555556,1.0,43.59090909090909,46.64705882352941,28.846153846153847,27.545454545454547,16.5,17.6,11.0,26.071428571428573,64.98076923076923,15.692307692307692,44.94230769230769
321,11614,Butyl formate,592-84-7,CCCCOC=O,102.13,"1/1,000",45.1,24.0,33.65,23.0,37.5,35.75,25.5,13.5,28.454545454545453,6.142857142857143,25.181818181818183,27.272727272727277,10.4,13.666666666666666,22.375,16.5,4.0,5.25,21.166666666666668,36.65384615384615,51.765957446808514,45.38297872340426,49.70212765957447
321,11614,Butyl formate,592-84-7,CCCCOC=O,102.13,"1/100,000",28.0,3.5,21.666666666666668,7.0,11.0,39.0,3.5,36.5,87.0,12.0,26.5,18.666666666666668,31.166666666666668,2.0,91.0,43.0,34.0,2.5,10.666666666666666,46.2,8.380952380952381,44.095238095238095,29.142857142857142
322,11617,Allyl Sulfide,592-88-1,C=CCSCC=C,114.21,"1/10,000,000",18.0,41.0,30.8,,14.0,37.4,13.0,72.0,25.33333333333333,28.0,10.0,32.0,10.25,36.333333333333336,4.0,,15.2,12.0,1.5,54.2,27.347826086956523,42.73913043478261,35.391304347826086
322,11617,Allyl Sulfide,592-88-1,C=CCSCC=C,114.21,"1/100,000",30.6,41.0,19.0,,33.2,39.30769230769231,29.33333333333333,34.333333333333336,35.0,27.857142857142858,30.714285714285715,39.2,28.0,13.0,20.666666666666668,32.0,17.0,60.0,,32.4,43.25,37.22222222222222,40.75
323,440917,d-Limonene,5989-27-5,CC1=CCC(CC1)C(=C)C,136.23,"1/1,000",38.5,12.5,24.09090909090909,17.88888888888889,1.0,1.0,27.272727272727277,40.833333333333336,43.8,18.75,9.75,31.0,27.83333333333333,29.33333333333333,20.33333333333333,10.333333333333334,20.33333333333333,5.0,33.0,25.5,29.634146341463413,52.58536585365854,43.609756097560975
323,440917,d-Limonene,5989-27-5,CC1=CCC(CC1)C(=C)C,136.23,"1/100,000",50.0,55.0,22.25,,19.0,34.0,25.25,37.5,31.428571428571427,45.875,26.0,13.0,37.76923076923077,32.09090909090909,11.909090909090908,10.625,18.25,7.5,1.0,33.0,45.36842105263158,30.86842105263158,41.10526315789474
324,6050,Tributyrin,60-01-5,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,302.36,"1/1,000",20.142857142857142,16.0,14.666666666666666,8.0,18.8,39.66666666666666,25.5,21.5,31.25,29.6,28.153846153846157,28.166666666666668,29.608695652173918,33.05555555555556,28.7,31.285714285714285,49.2,43.75,9.0,24.46153846153846,68.76923076923077,22.192307692307693,49.94230769230769
324,6050,Tributyrin,60-01-5,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,302.36,"1/100,000",51.0,55.0,33.333333333333336,28.0,17.5,42.8,26.25,18.33333333333333,28.1,17.0,24.0,29.4,29.76923076923077,20.9,11.833333333333334,14.833333333333334,9.6,15.25,3.0,15.75,31.91176470588235,39.52941176470589,36.88235294117647
